kabupaten,tahun,bulan,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR
Pesawaran,2024,9,20.28166666666667,27.509,31.913,24.486666666666668,75.15266666666666,71.67999999999999
Pesawaran,2024,10,22.120645161290323,28.09258064516129,32.55935483870968,25.003225806451614,73.98645161290322,67.06
Pesawaran,2024,11,17.488333333333333,27.142999999999997,30.455333333333332,24.909666666666666,82.80466666666666,264.22
Pesawaran,2024,12,15.973225806451614,26.70387096774194,29.668064516129032,24.596451612903227,84.72258064516129,231.26
Pesisir Barat,2018,1,15.149999999999999,24.64258064516129,26.879354838709677,23.15096774193548,86.13516129032259,189.96
Pesisir Barat,2018,2,20.775714285714287,25.014285714285712,27.162142857142857,23.583571428571428,87.08357142857143,321.41
Pesisir Barat,2018,3,19.58677419354839,25.024193548387096,26.971612903225807,23.718387096774194,86.4274193548387,377.46000000000004
Pesisir Barat,2018,4,19.918,26.068666666666665,28.374333333333333,24.411,84.84666666666666,245.5
Pesisir Barat,2018,5,19.35258064516129,26.174838709677417,28.68548387096774,24.249354838709678,83.60161290322581,186.17000000000002
Pesisir Barat,2018,6,16.526333333333334,25.416,27.579666666666665,23.828666666666667,85.57566666666666,149.77
Pesisir Barat,2018,7,18.640967741935484,24.754516129032258,27.49290322580645,22.75225806451613,83.36483870967741,36.79
Pesisir Barat,2018,8,18.24258064516129,24.956129032258065,28.11064516129032,22.843870967741935,81.04451612903226,93.07
Pesisir Barat,2018,9,20.488,25.284666666666666,28.846999999999998,22.800333333333334,79.83466666666666,111.81
Pesisir Barat,2018,10,18.98741935483871,26.168387096774193,29.853548387096776,23.70225806451613,79.38322580645162,175.78
Pesisir Barat,2018,11,17.137333333333334,25.209333333333333,27.699666666666666,23.647,86.25866666666667,286.6
Pesisir Barat,2018,12,16.088387096774195,25.029354838709676,27.143548387096775,23.708387096774196,87.71354838709676,231.24
Pesisir Barat,2019,1,18.628387096774194,25.425483870967742,27.681612903225805,23.901612903225807,86.66096774193548,393.3
Pesisir Barat,2019,2,22.18285714285714,25.681071428571432,28.052857142857142,23.955357142857142,85.13214285714285,342.1
Pesisir Barat,2019,3,18.739677419354837,25.470000000000002,27.700645161290325,23.966451612903228,85.05096774193548,353.54
Pesisir Barat,2019,4,19.416666666666668,25.879,28.127333333333336,24.438,85.78566666666667,373.21
Pesisir Barat,2019,5,19.684838709677418,26.001290322580644,28.18516129032258,24.34193548387097,84.94935483870967,102.32000000000001
Pesisir Barat,2019,6,17.045,25.541333333333334,28.05666666666667,23.689666666666668,85.67033333333333,90.78
Pesisir Barat,2019,7,18.98741935483871,25.114516129032257,28.098709677419354,22.823548387096775,82.99935483870968,128.25
Pesisir Barat,2019,8,20.313870967741938,24.886129032258065,28.773548387096774,22.111612903225808,77.20935483870967,5.220000000000001
Pesisir Barat,2019,9,22.275333333333332,25.53666666666667,30.198,22.14,72.66266666666667,14.22
Pesisir Barat,2019,10,21.998387096774195,25.46193548387097,30.04612903225806,22.315806451612904,76.78580645161291,65.95
Pesisir Barat,2019,11,23.535,26.099,30.272,23.21333333333333,76.68433333333333,62.94
Pesisir Barat,2019,12,20.530967741935484,26.090967741935483,29.41516129032258,24.065483870967743,81.91387096774193,421.11
Pesisir Barat,2020,1,18.65967741935484,25.804193548387094,27.936451612903223,24.384193548387096,86.88354838709677,543.25
Pesisir Barat,2020,2,18.38655172413793,25.90793103448276,28.21379310344828,24.392413793103447,84.9403448275862,246.04999999999998
Pesisir Barat,2020,3,19.100645161290323,25.76225806451613,27.661935483870966,24.456774193548387,86.95870967741935,477.2
Pesisir Barat,2020,4,19.344333333333335,26.080333333333332,28.073333333333334,24.653000000000002,85.27133333333333,336.15
Pesisir Barat,2020,5,16.820645161290326,26.19161290322581,28.1658064516129,24.839032258064517,86.61903225806452,246.53
Pesisir Barat,2020,6,17.31,25.638333333333332,27.846333333333334,23.958666666666666,85.08833333333334,258.09
Pesisir Barat,2020,7,17.61225806451613,25.385483870967743,27.776129032258062,23.530645161290323,84.16516129032257,172.99
Pesisir Barat,2020,8,19.693548387096776,25.46225806451613,28.155806451612904,23.44161290322581,83.71548387096773,175.42
Pesisir Barat,2020,9,20.015333333333334,25.453333333333333,28.337333333333333,23.443666666666665,83.74933333333334,171.9
Pesisir Barat,2020,10,16.411290322580644,25.126129032258063,27.58451612903226,23.59709677419355,86.4283870967742,196.35
Pesisir Barat,2020,11,16.970666666666666,25.524,28.156333333333336,23.750333333333334,84.837,228.2
Pesisir Barat,2020,12,15.063548387096775,24.692258064516132,26.746774193548386,23.2758064516129,87.49967741935485,313.99
Pesisir Barat,2021,1,16.67290322580645,25.111290322580647,27.227096774193548,23.598709677419354,86.07387096774194,341.2
Pesisir Barat,2021,2,18.857857142857142,25.299285714285713,27.514285714285712,23.763214285714287,86.36642857142859,253.21
Pesisir Barat,2021,3,20.36258064516129,25.12258064516129,27.511935483870968,23.463225806451614,84.61064516129032,186.38
Pesisir Barat,2021,4,19.473333333333336,25.392666666666667,27.545333333333335,23.869000000000003,85.80866666666667,276.40999999999997
Pesisir Barat,2021,5,18.304193548387094,26.20258064516129,28.405806451612904,24.639032258064518,85.49838709677418,214.54
Pesisir Barat,2021,6,16.416333333333334,25.281000000000002,27.247,23.801666666666666,85.58433333333333,115.75
Pesisir Barat,2021,7,18.254516129032258,25.353225806451615,27.801290322580645,23.368387096774192,82.52935483870968,85.21
Pesisir Barat,2021,8,17.663548387096775,25.723548387096777,28.61193548387097,23.634193548387096,81.82516129032258,185.0
Pesisir Barat,2021,9,19.107666666666667,25.63266666666667,28.53666666666667,23.611,83.91266666666667,263.21999999999997
Pesisir Barat,2021,10,18.230645161290322,25.519354838709678,28.11,23.86516129032258,85.15290322580644,303.31
Pesisir Barat,2021,11,16.022333333333332,24.835333333333335,27.005666666666666,23.426666666666666,87.69433333333333,418.59999999999997
Pesisir Barat,2021,12,17.79774193548387,25.149677419354838,27.397096774193546,23.698064516129033,86.68645161290323,277.42
Pesisir Barat,2022,1,20.151612903225807,25.13,27.176129032258064,23.85516129032258,86.82935483870968,295.55
Pesisir Barat,2022,2,18.387857142857143,24.87,26.9425,23.454285714285714,85.82464285714286,208.9
Pesisir Barat,2022,3,18.957741935483874,25.326129032258066,27.526129032258062,23.86193548387097,85.71064516129033,131.23
Pesisir Barat,2022,4,19.37066666666667,25.426666666666666,27.638666666666666,23.894000000000002,86.05633333333334,198.87
Pesisir Barat,2022,5,17.374193548387098,25.734193548387097,27.82032258064516,24.339032258064517,86.69193548387096,214.78
Pesisir Barat,2022,6,16.133333333333333,25.055333333333333,26.933333333333334,23.691333333333333,86.10766666666667,234.26
Pesisir Barat,2022,7,16.296129032258065,25.36709677419355,27.41548387096774,23.781290322580645,84.5667741935484,157.29
Pesisir Barat,2022,8,17.006774193548388,25.36,27.703225806451613,23.70258064516129,85.89096774193548,313.79
Pesisir Barat,2022,9,17.162666666666667,24.93166666666667,27.167333333333332,23.424333333333333,86.17033333333333,153.38
Pesisir Barat,2022,10,15.449354838709677,24.644516129032258,26.81451612903226,23.243870967741934,87.88645161290323,288.82
Pesisir Barat,2022,11,16.369,24.764,26.941333333333333,23.384,88.15266666666666,222.3
Pesisir Barat,2022,12,16.615161290322582,24.816129032258065,27.139032258064514,23.29806451612903,85.9858064516129,270.69
Pesisir Barat,2023,1,17.969032258064516,24.57225806451613,26.657096774193548,23.21,88.17064516129032,358.84000000000003
Pesisir Barat,2023,2,16.631071428571428,24.837142857142858,27.037142857142857,23.386785714285715,86.61964285714285,172.18
Pesisir Barat,2023,3,20.17290322580645,25.29774193548387,27.47967741935484,23.87677419354839,87.16193548387096,377.34
Pesisir Barat,2023,4,19.744000000000003,25.608333333333334,27.82633333333333,24.111333333333334,86.09266666666667,197.4
Pesisir Barat,2023,5,18.76516129032258,26.063225806451616,28.149354838709677,24.671612903225807,86.34387096774194,162.52
Pesisir Barat,2023,6,17.043,25.83566666666667,27.983,24.294666666666668,86.53366666666668,155.85
Pesisir Barat,2023,7,16.176451612903225,25.312903225806455,27.467741935483872,23.822580645161292,87.25967741935484,258.04
Pesisir Barat,2023,8,20.071290322580648,25.176774193548386,28.245806451612903,23.030645161290323,84.26741935483871,68.87
Pesisir Barat,2023,9,23.015333333333334,24.960666666666665,29.119666666666667,22.045333333333335,78.702,5.3
Pesisir Barat,2023,10,22.68322580645161,26.169354838709676,30.627419354838707,22.981612903225805,76.08806451612904,24.58
Pesisir Barat,2023,11,20.218666666666664,26.044,29.378,23.872333333333334,83.44866666666667,183.0
Pesisir Barat,2023,12,20.623548387096776,25.55806451612903,28.583870967741937,23.614516129032257,85.04645161290323,288.26
Pesisir Barat,2024,1,17.774516129032257,25.548709677419353,27.551935483870967,24.219354838709677,87.58129032258064,304.52
Pesisir Barat,2024,2,19.576551724137932,26.051724137931036,28.260689655172413,24.61931034482759,85.99103448275861,302.84
Pesisir Barat,2024,3,18.55354838709677,25.980645161290322,27.98774193548387,24.565483870967743,87.44677419354838,468.2
Pesisir Barat,2024,4,19.188333333333333,26.624666666666666,28.857333333333333,25.075333333333333,87.69966666666666,392.49
Pesisir Barat,2024,5,17.806129032258063,26.846774193548388,29.02709677419355,25.259354838709676,86.46548387096773,259.46
Pesisir Barat,2024,6,16.900333333333332,26.252333333333336,28.342333333333332,24.684,85.04466666666667,187.28
Pesisir Barat,2024,7,18.379354838709677,25.807419354838707,28.31096774193548,23.876774193548385,83.1525806451613,62.71
Pesisir Barat,2024,8,19.481935483870966,26.04032258064516,29.533870967741933,23.48677419354839,80.24580645161289,41.7
Pesisir Barat,2024,9,21.237000000000002,26.329666666666665,30.171,23.803333333333335,78.01466666666667,104.93
Pesisir Barat,2024,10,22.307096774193546,26.73225806451613,30.51258064516129,24.184193548387096,77.04483870967742,100.99
Pesisir Barat,2024,11,17.800333333333334,25.87633333333333,28.459666666666667,24.282333333333334,84.932,406.09000000000003
Pesisir Barat,2024,12,15.177096774193549,25.43032258064516,27.580967741935485,23.921935483870968,87.21516129032258,292.09000000000003
Pringsewu,2018,1,16.938709677419357,25.845483870967744,28.77806451612903,23.696129032258067,84.71483870967741,162.3
Pringsewu,2018,2,19.874642857142856,25.919285714285714,28.48107142857143,23.997857142857146,86.46285714285715,374.04
Pringsewu,2018,3,19.3341935483871,25.989354838709676,28.49225806451613,24.228064516129034,86.3225806451613,379.44
Pringsewu,2018,4,19.419333333333334,26.541333333333334,29.061666666666667,24.695,86.41933333333333,244.87
Pringsewu,2018,5,18.595483870967744,26.565806451612904,29.163870967741936,24.671935483870968,86.29516129032258,122.63
Pringsewu,2018,6,16.45,26.106333333333335,28.454333333333334,24.430666666666664,86.50266666666667,122.36
Pringsewu,2018,7,18.671290322580642,25.350645161290323,28.54,23.026129032258062,82.50225806451614,12.120000000000001
Pringsewu,2018,8,18.283548387096772,26.090645161290322,30.063548387096777,23.373548387096776,76.60032258064517,34.39
Pringsewu,2018,9,19.555,26.67866666666667,31.08966666666667,23.514333333333333,74.95,47.11
Pringsewu,2018,10,19.0458064516129,27.57903225806452,31.911935483870966,24.484516129032258,75.19225806451612,77.44
Pringsewu,2018,11,17.436333333333334,26.75,29.99866666666667,24.60533333333333,82.48966666666666,173.05
Pringsewu,2018,12,16.271612903225808,26.49967741935484,29.530322580645162,24.456129032258065,82.56806451612904,161.39000000000001
Pringsewu,2019,1,18.85225806451613,26.60258064516129,29.58258064516129,24.436129032258062,84.20677419354838,340.98
Pringsewu,2019,2,20.95,26.534285714285716,29.36285714285714,24.485000000000003,85.41571428571429,275.99
Pringsewu,2019,3,19.010322580645163,26.299999999999997,28.983225806451614,24.271612903225805,85.85096774193549,353.42
Pringsewu,2019,4,19.479,26.801333333333332,29.406,24.92,86.099,271.79
Pringsewu,2019,5,18.438387096774196,26.710967741935484,29.11,24.955161290322582,86.09612903225806,86.38
Pringsewu,2019,6,16.950333333333333,26.00433333333333,28.729666666666667,24.05933333333333,85.18833333333333,51.300000000000004
Pringsewu,2019,7,18.14258064516129,25.767419354838708,29.140967741935484,23.324838709677422,81.65064516129033,70.58
Pringsewu,2019,8,19.67096774193548,26.216129032258067,30.84161290322581,23.038709677419355,74.00161290322582,3.39
Pringsewu,2019,9,21.498333333333335,27.168,32.50633333333333,23.298000000000002,69.24233333333333,3.6
Pringsewu,2019,10,21.044193548387096,27.58967741935484,32.69064516129032,23.948064516129033,71.34516129032258,56.75
Pringsewu,2019,11,21.674333333333333,27.859333333333332,32.657000000000004,24.403666666666666,72.48366666666666,53.5
Pringsewu,2019,12,19.666451612903224,27.813870967741938,32.04548387096774,24.821290322580648,77.5058064516129,276.38
Pringsewu,2020,1,18.181290322580644,26.73548387096774,29.551935483870967,24.69677419354839,86.28709677419356,584.64
Pringsewu,2020,2,18.468620689655175,26.547931034482758,29.06793103448276,24.58103448275862,86.60586206896552,267.43
Pringsewu,2020,3,18.76516129032258,26.673548387096773,28.98032258064516,24.908709677419353,86.9858064516129,444.5
Pringsewu,2020,4,18.91866666666667,26.823333333333334,29.223333333333336,25.005999999999997,86.84466666666667,290.9
Pringsewu,2020,5,16.76774193548387,26.780645161290323,29.001290322580644,25.169677419354837,87.91161290322582,190.13
Pringsewu,2020,6,16.69066666666667,26.186666666666667,28.481333333333332,24.46966666666667,87.16900000000001,268.28000000000003
Pringsewu,2020,7,17.32225806451613,25.761290322580646,28.27741935483871,24.01322580645161,86.4341935483871,146.46
Pringsewu,2020,8,19.783548387096772,25.878387096774194,28.71709677419355,23.7758064516129,85.79516129032258,170.82
Pringsewu,2020,9,18.515666666666668,26.063333333333333,29.05666666666667,23.918,85.11866666666667,112.3
Pringsewu,2020,10,16.82774193548387,26.062903225806455,28.7758064516129,24.25032258064516,85.79548387096774,142.06
Pringsewu,2020,11,17.033666666666665,26.62066666666667,29.837666666666667,24.409666666666666,83.34933333333333,161.63
Pringsewu,2020,12,16.681290322580644,25.87741935483871,28.616451612903226,23.879677419354838,85.23516129032258,294.26
Pringsewu,2021,1,16.369032258064514,25.923548387096773,28.393225806451614,23.990645161290324,86.10870967741936,335.33
Pringsewu,2021,2,18.440714285714286,26.056428571428572,28.601428571428574,24.118214285714288,86.90714285714286,307.99
Pringsewu,2021,3,20.12741935483871,26.050967741935484,28.543870967741935,24.04548387096774,85.48612903225806,181.95
Pringsewu,2021,4,18.924333333333333,26.212,28.694333333333336,24.359666666666666,86.08033333333333,200.95
Pringsewu,2021,5,18.200967741935486,26.695483870967742,29.180967741935483,24.923870967741934,87.35806451612903,87.7
Pringsewu,2021,6,16.11766666666667,26.033333333333335,28.230666666666664,24.35666666666667,86.31400000000001,81.35
Pringsewu,2021,7,17.733225806451614,25.98193548387097,29.053870967741933,23.728387096774195,82.9141935483871,55.419999999999995
Pringsewu,2021,8,17.09741935483871,26.45774193548387,29.820322580645165,24.13,81.44290322580645,116.07
Pringsewu,2021,9,18.07133333333333,26.351999999999997,29.570666666666668,24.109333333333332,83.26566666666666,165.02
Pringsewu,2021,10,18.605806451612903,26.661935483870966,29.799354838709675,24.489354838709676,82.69677419354838,158.59
Pringsewu,2021,11,17.088666666666665,25.967,28.470333333333333,24.200333333333333,86.91266666666667,371.2
Pringsewu,2021,12,17.311612903225804,26.21677419354839,28.93322580645161,24.25483870967742,85.4541935483871,252.76999999999998
Pringsewu,2022,1,19.549354838709675,25.912580645161288,28.183548387096774,24.19193548387097,87.26774193548388,315.46
Pringsewu,2022,2,18.446428571428573,25.934642857142855,28.551071428571426,23.96392857142857,85.74785714285714,223.46
Pringsewu,2022,3,19.495483870967742,26.344838709677422,28.926774193548386,24.39548387096774,85.23967741935483,139.51
Pringsewu,2022,4,19.37366666666667,26.28166666666667,28.812,24.404333333333334,85.537,226.19
Pringsewu,2022,5,16.614193548387096,26.40516129032258,28.58516129032258,24.782258064516128,87.5232258064516,234.63
Pringsewu,2022,6,15.919333333333332,25.671666666666667,27.877,24.103,87.24666666666667,147.83
Pringsewu,2022,7,15.990322580645161,26.05322580645161,28.6,24.148387096774194,85.53999999999999,90.19
Pringsewu,2022,8,17.116451612903226,26.021290322580644,28.575806451612905,24.206451612903226,86.09645161290322,137.72
Pringsewu,2022,9,17.002666666666666,25.939,28.683333333333334,24.023666666666667,85.46333333333334,85.6
Pringsewu,2022,10,16.210322580645162,25.84,28.43032258064516,24.118709677419357,86.1716129032258,196.56
Pringsewu,2022,11,17.52466666666667,25.988333333333333,28.824,24.000666666666667,85.74033333333334,148.06
Pringsewu,2022,12,16.155483870967743,26.011935483870968,28.990645161290324,23.84,84.34161290322581,215.45
Pringsewu,2023,1,18.026774193548388,25.656129032258065,28.223225806451612,23.77774193548387,86.87612903225806,310.46
Pringsewu,2023,2,16.69857142857143,25.77035714285714,28.365357142857142,23.7375,85.84392857142858,205.37
Pringsewu,2023,3,19.563548387096777,26.08258064516129,28.70193548387097,24.136129032258065,86.69516129032259,261.28000000000003
Pringsewu,2023,4,19.659,26.291666666666668,28.871,24.370333333333335,86.47133333333333,107.05
Pringsewu,2023,5,18.169032258064515,26.858709677419355,29.254193548387097,25.17096774193548,86.31258064516129,142.91
Pringsewu,2023,6,16.345000000000002,26.41166666666667,28.785,24.688666666666666,86.80099999999999,146.37
Pringsewu,2023,7,15.411935483870968,25.973870967741938,28.513870967741934,24.22225806451613,86.22258064516129,220.47
Pringsewu,2023,8,19.413870967741936,25.956129032258065,29.397096774193546,23.546774193548387,82.88741935483871,58.22
Pringsewu,2023,9,21.821,26.80666666666667,31.635666666666665,23.393666666666668,74.11933333333333,4.06
Pringsewu,2023,10,22.11774193548387,28.433870967741935,33.567096774193544,24.701612903225808,70.33741935483872,7.43
Pringsewu,2023,11,18.200666666666667,28.031000000000002,32.16566666666667,25.266333333333332,77.43433333333334,110.10000000000001
Pringsewu,2023,12,18.482580645161292,27.340967741935486,31.270967741935483,24.74225806451613,79.33225806451614,151.22
Pringsewu,2024,1,16.991612903225807,26.727096774193548,29.48225806451613,24.794193548387096,86.16451612903225,280.13
Pringsewu,2024,2,18.600689655172413,26.861379310344827,29.466206896551725,24.95310344827586,86.23724137931035,235.5
Pringsewu,2024,3,18.730645161290322,26.996129032258064,29.68935483870968,25.026451612903223,86.47612903225807,320.1
Pringsewu,2024,4,17.598000000000003,27.38,29.851,25.561666666666667,87.72833333333332,256.03000000000003
Pringsewu,2024,5,18.037419354838708,27.37516129032258,29.888387096774192,25.53516129032258,87.08064516129032,174.59
Pringsewu,2024,6,16.422,26.926333333333332,29.349333333333334,25.089666666666666,85.71033333333334,142.57
Pringsewu,2024,7,17.745483870967742,26.196129032258067,29.073548387096775,24.13935483870968,83.62290322580645,95.74
Pringsewu,2024,8,18.79741935483871,26.679032258064513,30.531290322580645,23.89548387096774,79.93290322580646,46.08
Pringsewu,2024,9,19.766333333333332,27.509,31.913,24.486666666666668,75.15266666666666,71.67999999999999
Pringsewu,2024,10,21.30354838709677,28.09258064516129,32.55935483870968,25.003225806451614,73.98645161290322,67.06
Pringsewu,2024,11,17.511333333333333,27.142999999999997,30.455333333333332,24.909666666666666,82.80466666666666,264.22
Pringsewu,2024,12,16.000967741935487,26.70387096774194,29.668064516129032,24.596451612903227,84.72258064516129,231.26
Tanggamus,2018,1,16.938709677419357,25.14516129032258,27.241612903225807,23.621290322580645,83.66032258064516,160.26
Tanggamus,2018,2,19.874642857142856,25.313214285714285,27.157857142857143,23.864642857142858,84.7867857142857,348.0
Tanggamus,2018,3,19.3341935483871,25.47935483870968,27.31451612903226,24.095483870967744,84.23129032258065,365.97
Tanggamus,2018,4,19.419333333333334,26.26033333333333,28.426333333333332,24.523666666666667,84.203,219.44
Tanggamus,2018,5,18.595483870967744,26.338064516129034,28.848709677419354,24.386451612903226,83.26451612903226,128.15
Tanggamus,2018,6,16.45,25.698666666666668,27.644,24.183333333333334,84.497,130.69
Tanggamus,2018,7,18.671290322580642,24.779032258064515,27.407096774193548,22.823225806451614,82.66967741935483,15.0
Tanggamus,2018,8,18.283548387096772,25.08677419354839,28.00258064516129,23.088064516129034,78.66290322580646,32.150000000000006
Tanggamus,2018,9,19.555,25.615666666666666,28.796333333333333,23.42,77.19866666666667,51.97
Tanggamus,2018,10,19.0458064516129,26.590645161290322,29.77516129032258,24.366451612903226,75.98387096774194,87.65
Tanggamus,2018,11,17.436333333333334,25.890333333333334,28.137999999999998,24.398666666666667,82.243,173.81
Tanggamus,2018,12,16.271612903225808,25.621612903225806,27.593225806451613,24.228387096774195,83.4341935483871,137.56
Tanggamus,2019,1,18.85225806451613,25.98483870967742,28.135483870967743,24.36709677419355,83.02967741935484,338.5
Tanggamus,2019,2,20.95,26.139285714285712,28.363928571428573,24.3425,83.11535714285715,295.01
Tanggamus,2019,3,19.010322580645163,25.803870967741933,27.84225806451613,24.227096774193548,83.54322580645162,332.43
Tanggamus,2019,4,19.479,26.245,28.262999999999998,24.711000000000002,84.08933333333333,304.74
Tanggamus,2019,5,18.438387096774196,26.266774193548386,28.335806451612903,24.656451612903226,84.47741935483872,78.65
Tanggamus,2019,6,16.950333333333333,25.686,28.154,23.901,83.993,53.32
Tanggamus,2019,7,18.14258064516129,25.30806451612903,28.251935483870966,23.18935483870968,81.41677419354839,78.99
Tanggamus,2019,8,19.67096774193548,24.883548387096774,28.399677419354838,22.53548387096774,76.81741935483872,1.51
Tanggamus,2019,9,21.498333333333335,25.721333333333334,29.88,22.971666666666668,72.015,2.36
Tanggamus,2019,10,21.044193548387096,25.960967741935484,29.800645161290323,23.484193548387097,74.64258064516129,56.17
Tanggamus,2019,11,21.674333333333333,26.637666666666668,30.252000000000002,24.198666666666668,73.49900000000001,51.45
Tanggamus,2019,12,19.666451612903224,27.051290322580645,29.963870967741936,25.011612903225807,75.91774193548386,287.25
Tanggamus,2020,1,18.181290322580644,26.276774193548388,28.20709677419355,24.749354838709678,84.39709677419354,527.66
Tanggamus,2020,2,18.468620689655175,26.303448275862067,28.370689655172413,24.700344827586203,83.38068965517242,231.91
Tanggamus,2020,3,18.76516129032258,26.24741935483871,28.02774193548387,24.856451612903225,84.70032258064516,393.33
Tanggamus,2020,4,18.91866666666667,26.413666666666664,28.340333333333334,24.908666666666665,83.84133333333334,290.6
Tanggamus,2020,5,16.76774193548387,26.433225806451613,28.261935483870968,25.02032258064516,85.41612903225807,203.82999999999998
Tanggamus,2020,6,16.69066666666667,25.841,27.78966666666667,24.276,84.86633333333333,286.21
Tanggamus,2020,7,17.32225806451613,25.4358064516129,27.618387096774192,23.729032258064517,84.52903225806452,161.14
Tanggamus,2020,8,19.783548387096772,25.568709677419356,28.01290322580645,23.659032258064514,83.99645161290321,149.24
Tanggamus,2020,9,18.515666666666668,25.562666666666665,27.915666666666667,23.791,83.67133333333332,118.39
Tanggamus,2020,10,16.82774193548387,25.423548387096773,27.517096774193547,23.96548387096774,84.99451612903225,131.02
Tanggamus,2020,11,17.033666666666665,26.009666666666664,28.442666666666664,24.225666666666665,82.66799999999999,155.61
Tanggamus,2020,12,16.681290322580644,25.120967741935484,26.91483870967742,23.73709677419355,84.8958064516129,291.63
Tanggamus,2021,1,16.369032258064514,25.448064516129033,27.373225806451615,23.9,83.88064516129033,321.23
Tanggamus,2021,2,18.440714285714286,25.648214285714285,27.684642857142855,24.073571428571427,84.21892857142858,261.01
Tanggamus,2021,3,20.12741935483871,25.581612903225807,27.638709677419353,23.90806451612903,82.71645161290323,167.1
Tanggamus,2021,4,18.924333333333333,25.704333333333334,27.677,24.151666666666664,84.26,198.49
Tanggamus,2021,5,18.200967741935486,26.36806451612903,28.4941935483871,24.733870967741936,84.69193548387096,88.78999999999999
Tanggamus,2021,6,16.11766666666667,25.624333333333333,27.503,24.061,83.82400000000001,73.85000000000001
Tanggamus,2021,7,17.733225806451614,25.74516129032258,28.406774193548387,23.651612903225807,80.77,59.349999999999994
Tanggamus,2021,8,17.09741935483871,26.057741935483868,28.764193548387098,24.05548387096774,79.91870967741936,128.58
Tanggamus,2021,9,18.07133333333333,25.877,28.445666666666668,24.016333333333332,82.39899999999999,171.8
Tanggamus,2021,10,18.605806451612903,25.946129032258067,28.144193548387097,24.331290322580646,82.98387096774194,192.01
Tanggamus,2021,11,17.088666666666665,25.171333333333333,26.85533333333333,23.882,86.74366666666667,398.08
Tanggamus,2021,12,17.311612903225804,25.49483870967742,27.437419354838706,23.961290322580645,84.73032258064515,242.49
Tanggamus,2022,1,19.549354838709675,25.299032258064514,26.93387096774193,24.04032258064516,85.71193548387097,294.62
Tanggamus,2022,2,18.446428571428573,25.261428571428574,27.075,23.778928571428573,84.44607142857141,194.8
Tanggamus,2022,3,19.495483870967742,25.70451612903226,27.690645161290323,24.15774193548387,84.0425806451613,121.5
Tanggamus,2022,4,19.37366666666667,25.861,27.976666666666667,24.255333333333333,83.51333333333334,176.35
Tanggamus,2022,5,16.614193548387096,26.04516129032258,27.899354838709677,24.62709677419355,84.79387096774194,206.02
Tanggamus,2022,6,15.919333333333332,25.354,27.157,23.89966666666667,84.591,138.34
Tanggamus,2022,7,15.990322580645161,25.68516129032258,27.75,24.036774193548386,83.42322580645161,91.9
Tanggamus,2022,8,17.116451612903226,25.63806451612903,27.66290322580645,24.029032258064515,84.79225806451613,169.22
Tanggamus,2022,9,17.002666666666666,25.231333333333335,27.176,23.751666666666665,85.11333333333333,91.34
Tanggamus,2022,10,16.210322580645162,25.062903225806455,26.861290322580647,23.692258064516132,86.07741935483871,219.61
Tanggamus,2022,11,17.52466666666667,25.131000000000004,26.953666666666667,23.730999999999998,86.31666666666666,155.57999999999998
Tanggamus,2022,12,16.155483870967743,25.273870967741935,27.39032258064516,23.70451612903226,83.82677419354839,213.29
Tanggamus,2023,1,18.026774193548388,24.90032258064516,26.67290322580645,23.551612903225806,86.2958064516129,332.06
Tanggamus,2023,2,16.69857142857143,25.1875,27.175714285714285,23.626785714285713,84.39678571428571,173.0
Tanggamus,2023,3,19.563548387096777,25.611290322580647,27.6,24.05354838709677,85.06258064516129,272.43
Tanggamus,2023,4,19.659,25.752666666666666,27.685333333333332,24.17233333333333,85.279,117.57
Tanggamus,2023,5,18.169032258064515,26.376451612903224,28.311290322580643,24.934838709677418,84.26677419354839,142.95
Tanggamus,2023,6,16.345000000000002,26.02266666666667,28.014,24.51066666666667,85.22366666666667,154.6
Tanggamus,2023,7,15.411935483870968,25.445806451612906,27.529032258064515,23.990000000000002,85.79032258064517,214.23
Tanggamus,2023,8,19.413870967741936,25.15032258064516,27.919032258064515,23.163870967741936,83.85064516129032,61.36
Tanggamus,2023,9,21.821,25.149,28.782333333333334,22.685333333333332,78.35633333333334,4.03
Tanggamus,2023,10,22.11774193548387,26.664193548387097,30.388709677419353,24.134838709677418,74.32774193548387,6.12
Tanggamus,2023,11,18.200666666666667,26.660666666666668,29.536333333333335,24.767666666666667,79.54299999999999,114.24
Tanggamus,2023,12,18.482580645161292,26.343225806451613,29.07935483870968,24.448387096774194,79.74774193548386,162.49
Tanggamus,2024,1,16.991612903225807,26.106774193548386,28.04548387096774,24.669677419354837,84.87387096774194,239.62
Tanggamus,2024,2,18.600689655172413,26.44793103448276,28.353448275862068,24.949310344827584,83.87068965517241,228.74
Tanggamus,2024,3,18.730645161290322,26.425806451612903,28.35,24.943225806451615,85.17870967741935,338.03
Tanggamus,2024,4,17.598000000000003,26.951666666666664,28.900333333333332,25.455666666666666,86.08233333333334,268.73
Tanggamus,2024,5,18.037419354838708,27.122258064516128,29.230645161290322,25.526774193548388,85.16645161290322,180.82
Tanggamus,2024,6,16.422,26.719333333333335,28.875333333333334,24.99866666666667,82.87333333333332,142.05
Tanggamus,2024,7,17.745483870967742,25.990645161290324,28.45709677419355,24.101612903225806,82.08967741935484,48.5
Tanggamus,2024,8,18.79741935483871,26.016451612903225,29.09935483870968,23.863225806451613,80.09516129032258,42.78
